id,name,description,price,stock,category_id,created_at
47d4babc-3d4a-4838-81df-e2df4c6ca066,Product_ACUVIKRZ,,4978.69,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
74294595-1044-4dbd-ba6e-34afec19585b,Product_GLGLAQX9,,1597.93,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
21074f38-a78c-42e9-8aa7-783c07eebe18,Product_3YCBUZHV,,8115.98,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
b7a3a140-f292-41ff-b7ab-20a5b586d207,Product_5Y4HS060,,4409.49,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
8803ff72-5161-49cd-9c7d-e7ccb8799a95,Product_ARJKEOL3,,4812.16,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
9b4b9f71-8c04-45b1-a915-4198f760cf65,Product_G5TIFJN5,,5518.33,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
a3068050-2e8a-4136-bb8f-c90c67eac0a2,Product_0RXRG0YG,,5590.67,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
99565ee8-835a-48a3-8ce1-99290b3fe15f,Product_LPPLRAYL,,9571.84,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
882730e7-8a83-45a9-a059-3aa7e03e96f0,Product_4Z1IT8XO,,6252.47,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
52ed02f7-8c38-4dfe-b1bf-f1c7c40c02f9,Product_HXZEDX77,,4443.80,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
56bddcae-2523-4689-81e5-2c623ad4b4a5,Product_JYFEOVC8,,8409.32,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
f4b5dc6f-543e-452c-a1f7-6f52c3b6418b,Product_OMMEDWQL,,6890.49,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
31f623f5-495b-40ce-a69c-41d4141c2a2d,Product_F8LNNHAU,,9417.23,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
eb76f85f-1cde-4cc7-a8f5-1f3b97b561d9,Product_TTB2YBI8,,8955.08,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
5ccfff83-3ffb-426a-b120-e25409bdc469,Product_TCWB9Z1A,,6483.47,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
fc7949cc-2af4-4e64-b8a0-a3ca2e9ac227,Product_DOUKY7PB,,916.15,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
570ae1f1-030f-4bc9-9a59-51d38fee4de7,Product_Q5CRKYWH,,8501.88,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
7c8ae361-e69e-4bd2-80d0-906fa7105354,Product_72RZQQV7,,1530.83,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
59d80c28-0648-4257-8c94-f18d2ac5aa98,Product_H43BP2AK,,4988.49,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
62398449-f675-48f8-aa6b-a43fec2a7196,Product_K1XE56RE,,7014.48,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
be3d591d-3cb2-4721-8478-54ccfb104ef9,Product_WLBH9ZDX,,288.45,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
22e89241-a0cb-4e46-8324-ba53da309369,Product_B2M4A02A,,6189.39,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
c32640cb-679f-429a-8de7-d6f4901d6671,Product_X2D6FTAE,,3239.99,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
85967950-4a2e-44c8-a39a-fd59e3bc1bbe,Product_VJ3V4G9W,,6956.94,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
8c06a653-2e3a-4b2d-91d0-578dffa1e67e,Product_A6CY3BCR,,6260.85,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
51973746-afd2-4e63-addd-d754b47dbaca,Product_692L9M9T,,2001.36,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
2976ba45-e22d-4803-a810-c645928e195a,Product_WPQTAFML,,4419.46,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
e66eb569-1a77-4ee6-bff5-f2757ad911ce,Product_PU128XPP,,6923.78,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
e0d3bcc4-8736-4260-a2f4-72bf6e20cefc,Product_4J3IRDDO,,13.97,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
885b4cc1-4438-4a31-82de-ccc8ea98936c,Product_OARXIVS6,,7093.47,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
d038c32b-14f7-4c35-b5a3-f97c43b17aea,Product_CGN3EP06,,9834.16,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
e38cf921-4c09-45cc-a8b3-2525cc41985b,Product_7TW8IJBC,,7795.56,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
78fb5992-b1c3-4609-ae34-9c0236b6936a,Product_X2IVQ3JJ,,2956.92,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
02d99c40-327a-480b-a22b-f64fa027cecf,Product_7HG84MXT,,6049.63,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
08d87476-c0a8-47f8-94a4-805a94e8b160,Product_MWW1Y2PB,,6187.35,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
fe8816b7-ec3d-4fe1-af54-3dd76626d872,Product_1O119IBD,,919.72,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
8af74f4b-45b8-4166-8be0-f5c2f6d9cba0,Product_6XVTW6MJ,,5238.26,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
5ad2be30-fafe-468d-9f59-aa241c40ae14,Product_LYBT9LN0,,5023.70,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
cb6b89d5-0360-4666-bca1-b70105cea698,Product_O9YPAV8F,,8389.92,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
6a5cd0a0-260b-4f6b-935d-aed8b99787fa,Product_1FLRDECC,,551.31,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
2685cc06-645f-4e59-a5c1-0ae96c92120a,Product_5A07XBJV,,75.04,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
7fa69a77-8f54-4ec3-a708-df51b937f10e,Product_2UWKRJTP,,3861.56,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
cfade1e1-2e79-4ee1-bd60-b1f7a1a4edf9,Product_1Q0D34BY,,5771.08,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
687355a9-a710-4e26-b26d-5785c5c60163,Product_NQCHNX5I,,1045.25,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
a3931272-f678-4080-a6d5-54632e9bba80,Product_MYF1SJFV,,41.52,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
7f26dc3b-6d42-4a1d-9c2b-5b5c6c5eeda3,Product_P0XTMUM3,,4044.34,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
8b2cc561-3362-4faf-8e49-7141a06660ba,Product_EI0W9WVV,,1211.66,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
e8ec9632-7921-436c-bbfc-8863af39aad9,Product_CCAJ12E1,,3573.44,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
9181184b-0002-4f5e-8d75-e09ee1e9afb0,Product_J51N54SM,,2841.88,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
20ea9158-8511-4628-8240-e36826f8c533,Product_QQPG3V0Y,,3423.11,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
3ebc316d-c61b-4c76-beb6-9a5ed91607f9,Product_UWWG0WC6,,8108.37,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
8ae30831-6496-4cd1-9091-92dd5d39bd45,Product_P7ANT6KN,,9117.66,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
8388e680-a574-40cd-973b-b1f94f763ebc,Product_EVURKXH2,,9871.79,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
5732b5cf-2665-4285-90fe-798a11237ef3,Product_CFOJKZN7,,3383.47,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
d35abb97-a168-48db-bf14-d10e1b083607,Product_AFHNEK8O,,1431.27,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
1dd1b20e-d566-40b2-aa20-b955e82e34aa,Product_070563UY,,8745.06,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
c2535bb1-4f94-4dd6-aa43-90fa20e98837,Product_8JVRP0QQ,,2026.53,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
f52801e6-a968-44c4-87d0-2ead3576e8f1,Product_7MR0AYN6,,4674.41,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
45b6d27e-f50b-4244-966c-19900b2ab6d9,Product_H6C3S2VV,,9054.37,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
62f964b0-b17d-4240-b8c9-5ba39d6b946b,Product_6L9OXI10,,5095.12,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
8fc1f844-d357-4a62-a5b7-cbf2f2cdfa5c,Product_MPDNGME4,,4645.50,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
47494a50-b68b-4075-8183-ab8a648fd619,Product_IAVE7VMO,,3164.86,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
0240a839-35ca-4dee-93ae-a1ff11f5de14,Product_WT0LY83B,,2959.44,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
00ef39ad-5052-4adc-832a-9ad6d353a22e,Product_8B2QHRVN,,5078.95,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
d690d3ea-47f7-4972-a3f7-cee04a731a53,Product_15IV4AGW,,9851.84,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
3d5620a8-2952-4b6a-b54d-099c2f9d8175,Product_EFA7VZLY,,660.25,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
a60abde7-1f7f-4fe2-94a5-beefb0f96291,Product_0828XLXH,,6172.04,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
7af71af6-b64f-4720-a757-e265666f98f8,Product_3OGYAGC0,,4628.65,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
7a14bdda-7cba-4795-9744-ac1f87c76d4a,Product_I5S7RMYK,,6619.42,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
3afce33f-1da6-4f76-8a38-ba520848e910,Product_MFYVFUYY,,2739.22,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
afd1dec2-d5f6-49f2-9f79-62730d5116df,Product_BG0DK111,,2286.43,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
626ae8dd-bd1f-4afc-af2e-97dba5219574,Product_2JJ3HJDW,,6112.90,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
36473fd7-86e8-4085-b16d-310761544b4d,Product_EJHS6VHP,,3539.79,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
8d9abdb0-045c-40b6-8ccf-4850810e017a,Product_ZPL5PM16,,8839.04,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
824b8f03-7c59-471e-9dde-325484febfda,Product_65EAX7EU,,4256.91,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
3efb98e6-7dde-4e78-805f-d0b0f5fcf984,Product_BA8VJ4FH,,589.08,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
922ec4fe-620c-4d39-a908-19e190f68e63,Product_DVKUHARQ,,2129.22,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
5b080ace-3544-4771-b6c0-415f5425bad3,Product_2YMNIV2T,,5642.85,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
8db58ff1-8026-447d-8cf0-b8346aa51f27,Product_TVHDAS7W,,7724.12,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
b28e9eaa-e5e7-43f8-aea8-f46b31c49450,Product_5XD3Q3EI,,3738.70,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
59900038-005e-428d-a0c2-cf328243dc6e,Product_MGWJLJI9,,6867.50,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
889cee58-9273-4da5-949b-dbd60f46ff25,Product_SLOAW3M7,,6529.62,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
a3877cf1-b07c-49ab-8200-79d2e508b558,Product_IN0ENPGR,,5773.77,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
e488f3a8-863e-40c3-9dee-8d5a2c35df96,Product_GUX5JJOW,,8814.57,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
b5d11aa5-b853-4873-b7d7-eb6c5e330718,Product_33128SF9,,1130.48,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
aefd1d5d-4a12-4cd8-832d-38bc451b3fd5,Product_3QAK8PCG,,5539.99,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
22ef8eda-5cfe-40ba-aefb-505f702ca84c,Product_0L6YARXA,,3217.92,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
763fc706-3c00-4f77-a538-13bdcfdeb342,Product_4AQGL6WH,,7823.79,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
51ec2f71-d9a9-4dd5-b887-c6bdc368be3f,Product_2Z2BAUZ2,,2015.18,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
7869ef9d-3ed3-4619-aa4a-2e38efe4e09c,Product_3N8T6X1J,,1608.12,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
d46984ae-3082-44cc-8379-88a9f3a929c2,Product_7QYWGBAH,,6557.98,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
f4219bbd-9999-4227-9efb-beec6cd2aa1b,Product_QI3RQBNC,,857.60,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
e7978193-4181-4dc2-a1fb-fd708efc8a8e,Product_OBXBFUF4,,8614.93,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
27820feb-b340-4726-a586-8a09d3313bb2,Product_298PKG14,,2110.70,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
f6bdb177-6707-4b95-869f-8452a3a33740,Product_MOKC830L,,6669.97,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
e2f23004-ac7e-4837-b679-2c86615a6049,Product_945XZ47L,,9659.28,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
3724efbf-c89d-47af-a57c-a529e4411d40,Product_O65T1V5W,,7182.51,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
d1b76976-808a-4ced-9628-a693de9bc172,Product_U6YGHGVE,,6764.87,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
41560040-8ec0-4fc2-8b65-6b0bbc1ce9a5,Product_K5MZT6IM,,5646.03,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
99ab8bd8-4332-44fd-ace4-c25c21783e3d,Product_7D6H5CKS,,6265.87,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
e3edf391-9703-4dd6-9e32-269e4f4974ca,Product_U5X6AUC4,,4589.23,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
dac13481-ca13-4d0b-933b-6d19d53b9183,Product_NBRKNKHM,,8918.17,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
b6a1d019-96ad-4886-a56b-a11b9759d425,Product_99H7H305,,8440.36,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
f1f34770-7555-427b-b50b-f965839839fa,Product_CDQ88B56,,8514.48,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
669c6760-fdc6-44ac-92ce-97112ca047cf,Product_52R15ZO0,,3485.86,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
166a2583-d339-497f-8200-9458d0f7f01a,Product_5F36ILYO,,5678.55,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
abbb38d0-d8df-4347-ae8d-a39b901ce634,Product_SQUWJ2HV,,4236.84,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
a92e5eba-1666-42aa-bfc9-67da753f44f3,Product_1M6HGF1M,,9967.82,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
7e08e9f0-2cfa-4d0f-8e98-a6fb77667977,Product_QX8WUPQD,,7841.43,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
e4a11c65-968d-4b7b-bac1-906ed3b4a59d,Product_UTEP9E8I,,9143.47,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
c17ddb17-b1bb-43ce-84c3-58263c1fa2ee,Product_QM39KQV4,,6720.88,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
534ba817-b718-44e0-95ef-8a9b346cbbf8,Product_1GGAZ24L,,5018.30,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
df16964e-b6d2-4e12-87d6-a1219c610322,Product_SBYHADZ4,,6680.80,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
8d4ae7a1-bb5f-4db8-8068-bd123171e226,Product_ZSOIF89J,,1918.84,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
ff2e43d5-6be4-4938-b73b-e652dbc7d8b4,Product_WZK64TBV,,8730.49,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
ff138aef-70e5-42fd-8cb1-b46548ea9f8a,Product_0JAA6VVK,,7641.44,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
98e41bfd-8de8-48c3-ba54-6fc0ba1c1bfa,Product_FQXWJE5Y,,2562.20,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
6ac9a4c9-7258-4552-8d94-649fa9d0f1c7,Product_YYHYKP3J,,7776.25,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
a3567cd1-f5f8-46fe-a100-e651289654ff,Product_JBOOILAA,,6452.03,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
db646f79-0771-4606-8a8e-7cf4ec4e9aee,Product_JAHO3VXN,,7632.87,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
ee0dd853-ecfa-420b-adfd-44c7dac4a191,Product_PU2FX81K,,3254.84,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
f1a2fabd-6746-4c80-8a01-2217ec9ebaf6,Product_TOGDU5IJ,,8332.99,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
2327a91d-3f87-461e-9f7e-6b706176b679,Product_O0MFFIZC,,3649.76,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
43fc9a4f-7bbd-40bb-9e23-8543b1561968,Product_73G1C9E9,,9026.55,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
686d5220-87be-4a29-bf8e-0312b28af9b4,Product_W3KHURZT,,8066.64,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
9e6a039c-0e51-4283-97e5-27bfe8510337,Product_N45KAM3Z,,5979.48,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
f0030385-641b-40f5-b040-03aaa399b1dd,Product_DLCJ0SWP,,9571.98,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
7a9a9936-305b-4b6b-af6f-e5205804c0bf,Product_Q05VE5NB,,7731.63,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
0e784bda-61d1-499a-8310-965fa3f2fd0d,Product_R71O6DCJ,,1644.48,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
bb7a8543-808b-4b78-87a6-f3e935b2d243,Product_379AL69Y,,9248.60,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
c9e975ee-4005-44c6-b73d-b4341476d77c,Product_TN2AUISS,,8112.58,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
e050512e-87c1-4a91-b66a-ce2d2480c53d,Product_YSKD42MY,,5168.67,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
3d82698d-02d5-40fb-abd9-52f42bd29f4a,Product_GKDBDQ25,,9917.64,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
039f0503-6706-48e4-b85e-2de4ebb7dc81,Product_TB1MPKKA,,8529.25,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
08f42ee5-fedb-4694-9f7c-a33008036c25,Product_ZCMOKT0D,,9704.61,,a4e45796-614d-4ebd-841b-cbdf751e2adb,1763794934994
8736c771-848f-48f6-ab28-223e4d6659d3,Product_PRCF51S0,,1096.82,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
86d362b8-b451-407f-b1ba-9d2d8b4e6775,Product_LMIYNPYY,,3303.00,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
89ee8e45-bdd8-4b4e-81fc-8d24d40eb20d,Product_JIPN04QD,,5331.25,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
68ce9b51-ccf8-4af4-aa77-beabc606095e,Product_AZMVLHD5,,2336.29,,7f4c68b5-7f99-48b4-bc4f-27fe22fff32f,1763794934994
7957ebb2-5ac9-4591-8d12-d5d1a1b39499,Product_37RILXHJ,,5888.95,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
156eeb02-17a6-4c30-890c-5718c361958d,Product_G3E8MD3J,,6983.22,,e2c4e43d-a06b-4965-bdee-8ee44209b5a3,1763794934994
ef113d57-02c4-4e9e-a40a-c08dd872b26c,Product_MPRJOG7A,,4740.52,,da109308-e5ea-46f4-8cb0-1d25630663f0,1763794934994
a8b5edf6-af39-4f2b-b9b4-75e84de26d8d,Product_S33EQX9X,,1496.96,,fe935266-98f5-4dd9-88b6-c253aa903b9d,1763794934994
bd94ba9a-b5b3-4ba6-9afb-07bec6eed603,Product_R20OAZBR,,7042.78,,30a4e678-3767-492b-9b1c-e1ff55dd891b,1763794934994
